,年月日時,東京,東京.1,府中,八王子,小河内,青梅,練馬,hour,day,month
989,2022/7/25 6:00:00,0.8,0,0.3,0.2,0.0,0.0,0.3,6,25,7
990,2022/7/25 7:00:00,1.0,0,1.0,1.0,1.0,1.0,1.0,7,25,7
991,2022/7/25 8:00:00,1.0,0,1.0,1.0,1.0,1.0,1.0,8,25,7
992,2022/7/25 9:00:00,1.0,0,1.0,1.0,1.0,1.0,1.0,9,25,7
993,2022/7/25 10:00:00,1.0,0,1.0,1.0,0.9,1.0,1.0,10,25,7
994,2022/7/25 11:00:00,1.0,0,1.0,1.0,1.0,1.0,1.0,11,25,7
995,2022/7/25 12:00:00,1.0,0,1.0,1.0,1.0,1.0,1.0,12,25,7
996,2022/7/25 13:00:00,0.9,0,1.0,1.0,1.0,1.0,1.0,13,25,7
997,2022/7/25 14:00:00,0.5,0,1.0,1.0,1.0,1.0,0.8,14,25,7
998,2022/7/25 15:00:00,0.9,0,1.0,1.0,0.8,1.0,1.0,15,25,7
999,2022/7/25 16:00:00,1.0,0,1.0,1.0,0.8,1.0,1.0,16,25,7
1000,2022/7/25 17:00:00,0.9,0,1.0,1.0,0.3,1.0,1.0,17,25,7
1001,2022/7/25 18:00:00,0.2,0,0.7,1.0,0.3,1.0,0.7,18,25,7
1002,2022/7/25 19:00:00,0.0,0,0.0,0.3,0.0,0.4,0.0,19,25,7
1003,2022/7/25 20:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,20,25,7
1004,2022/7/25 21:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,21,25,7
1005,2022/7/25 22:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,22,25,7
1006,2022/7/25 23:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,23,25,7
1007,2022/7/26 0:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,0,26,7
1008,2022/7/26 1:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,1,26,7
1009,2022/7/26 2:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,2,26,7
1010,2022/7/26 3:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,3,26,7
1011,2022/7/26 4:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,4,26,7
1012,2022/7/26 5:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,5,26,7
1013,2022/7/26 6:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,6,26,7
1014,2022/7/26 7:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,7,26,7
1015,2022/7/26 8:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,8,26,7
1016,2022/7/26 9:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,9,26,7
1017,2022/7/26 10:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,10,26,7
1018,2022/7/26 11:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,11,26,7
1019,2022/7/26 12:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,12,26,7
1020,2022/7/26 13:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,13,26,7
1021,2022/7/26 14:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,14,26,7
1022,2022/7/26 15:00:00,0.2,0,0.0,0.0,0.0,0.0,0.0,15,26,7
1023,2022/7/26 16:00:00,0.4,0,0.0,0.0,0.0,0.0,0.0,16,26,7
1024,2022/7/26 17:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,17,26,7
1025,2022/7/26 18:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,18,26,7
1026,2022/7/26 19:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,19,26,7
1027,2022/7/26 20:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,20,26,7
1028,2022/7/26 21:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,21,26,7
1029,2022/7/26 22:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,22,26,7
1030,2022/7/26 23:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,23,26,7
1031,2022/7/27 0:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,0,27,7
